Fecha,Hora,Variable,Valor,Unidad,Lugar
42777,7,Velocidad del viento,2.05,m/s,Isla Tesoro
42777,8,Velocidad del viento,1.48,m/s,Isla Tesoro
42777,9,Velocidad del viento,1.37,m/s,Isla Tesoro
42777,10,Velocidad del viento,1.93,m/s,Isla Tesoro
42777,11,Velocidad del viento,3.1,m/s,Isla Tesoro
42777,12,Velocidad del viento,4.91,m/s,Isla Tesoro
42777,13,Velocidad del viento,6,m/s,Isla Tesoro
42777,14,Velocidad del viento,5.92,m/s,Isla Tesoro
42777,15,Velocidad del viento,6.41,m/s,Isla Tesoro
42777,16,Velocidad del viento,5.69,m/s,Isla Tesoro
42777,17,Velocidad del viento,6.02,m/s,Isla Tesoro
42777,18,Velocidad del viento,5.03,m/s,Isla Tesoro
42777,19,Velocidad del viento,5.03,m/s,Isla Tesoro
42777,20,Velocidad del viento,5,m/s,Isla Tesoro
42777,21,Velocidad del viento,3.9,m/s,Isla Tesoro
42777,22,Velocidad del viento,4.24,m/s,Isla Tesoro
42777,23,Velocidad del viento,3.05,m/s,Isla Tesoro
42778,0,Velocidad del viento,1.97,m/s,Isla Tesoro
42778,1,Velocidad del viento,2.58,m/s,Isla Tesoro
42778,2,Velocidad del viento,2.22,m/s,Isla Tesoro
42778,3,Velocidad del viento,2.32,m/s,Isla Tesoro
42778,4,Velocidad del viento,1.63,m/s,Isla Tesoro
42778,5,Velocidad del viento,1.08,m/s,Isla Tesoro
42778,6,Velocidad del viento,0.93,m/s,Isla Tesoro
42778,7,Velocidad del viento,0.66,m/s,Isla Tesoro
42778,8,Velocidad del viento,0.91,m/s,Isla Tesoro
42778,9,Velocidad del viento,1.05,m/s,Isla Tesoro
42778,10,Velocidad del viento,1.95,m/s,Isla Tesoro
42778,11,Velocidad del viento,3.07,m/s,Isla Tesoro
42778,12,Velocidad del viento,4.56,m/s,Isla Tesoro
42778,13,Velocidad del viento,4.02,m/s,Isla Tesoro
42778,14,Velocidad del viento,4.58,m/s,Isla Tesoro
42778,15,Velocidad del viento,5.63,m/s,Isla Tesoro
42778,16,Velocidad del viento,5.28,m/s,Isla Tesoro
42778,17,Velocidad del viento,5.42,m/s,Isla Tesoro
42778,18,Velocidad del viento,5.17,m/s,Isla Tesoro
42778,19,Velocidad del viento,4.82,m/s,Isla Tesoro
42778,20,Velocidad del viento,4.53,m/s,Isla Tesoro
42778,21,Velocidad del viento,4.47,m/s,Isla Tesoro
42778,22,Velocidad del viento,3.04,m/s,Isla Tesoro
42778,23,Velocidad del viento,2.9,m/s,Isla Tesoro
42779,0,Velocidad del viento,1.9,m/s,Isla Tesoro
42779,1,Velocidad del viento,0.89,m/s,Isla Tesoro
42779,2,Velocidad del viento,0.88,m/s,Isla Tesoro
42779,3,Velocidad del viento,0.62,m/s,Isla Tesoro
42779,4,Velocidad del viento,1.01,m/s,Isla Tesoro
42779,5,Velocidad del viento,0.69,m/s,Isla Tesoro
42779,6,Velocidad del viento,1.21,m/s,Isla Tesoro
42779,7,Velocidad del viento,2.15,m/s,Isla Tesoro
42779,8,Velocidad del viento,2.61,m/s,Isla Tesoro
42779,9,Velocidad del viento,2.22,m/s,Isla Tesoro
42779,10,Velocidad del viento,1.52,m/s,Isla Tesoro
42779,11,Velocidad del viento,1,m/s,Isla Tesoro
42779,12,Velocidad del viento,1.75,m/s,Isla Tesoro
42779,13,Velocidad del viento,2.64,m/s,Isla Tesoro
42779,14,Velocidad del viento,3.32,m/s,Isla Tesoro
42779,15,Velocidad del viento,4.75,m/s,Isla Tesoro
42779,16,Velocidad del viento,3.12,m/s,Isla Tesoro
42779,17,Velocidad del viento,2.68,m/s,Isla Tesoro
42779,18,Velocidad del viento,3.3,m/s,Isla Tesoro
42779,19,Velocidad del viento,3.03,m/s,Isla Tesoro
42779,20,Velocidad del viento,3.67,m/s,Isla Tesoro
42779,21,Velocidad del viento,3.56,m/s,Isla Tesoro
42779,22,Velocidad del viento,3.21,m/s,Isla Tesoro
42779,23,Velocidad del viento,2.59,m/s,Isla Tesoro
42780,0,Velocidad del viento,2.85,m/s,Isla Tesoro
42780,1,Velocidad del viento,2.76,m/s,Isla Tesoro
42780,2,Velocidad del viento,2.77,m/s,Isla Tesoro
42780,3,Velocidad del viento,2.2,m/s,Isla Tesoro
42780,4,Velocidad del viento,2.29,m/s,Isla Tesoro
42780,5,Velocidad del viento,2.09,m/s,Isla Tesoro
42780,6,Velocidad del viento,1.92,m/s,Isla Tesoro
42780,7,Velocidad del viento,2.44,m/s,Isla Tesoro
42780,8,Velocidad del viento,3.26,m/s,Isla Tesoro
42780,9,Velocidad del viento,2.52,m/s,Isla Tesoro
42780,10,Velocidad del viento,1.24,m/s,Isla Tesoro
42780,11,Velocidad del viento,0.8,m/s,Isla Tesoro
42780,12,Velocidad del viento,1.15,m/s,Isla Tesoro
42780,13,Velocidad del viento,2.2,m/s,Isla Tesoro
42780,14,Velocidad del viento,3.24,m/s,Isla Tesoro
42780,15,Velocidad del viento,4.33,m/s,Isla Tesoro
42780,16,Velocidad del viento,3.65,m/s,Isla Tesoro
42780,17,Velocidad del viento,3.12,m/s,Isla Tesoro
42780,18,Velocidad del viento,3.79,m/s,Isla Tesoro
42780,19,Velocidad del viento,3.26,m/s,Isla Tesoro
42780,20,Velocidad del viento,2.71,m/s,Isla Tesoro
42780,21,Velocidad del viento,2.93,m/s,Isla Tesoro
42780,22,Velocidad del viento,3.31,m/s,Isla Tesoro
42780,23,Velocidad del viento,3.22,m/s,Isla Tesoro
42781,0,Velocidad del viento,3.16,m/s,Isla Tesoro
42781,1,Velocidad del viento,2.86,m/s,Isla Tesoro
42781,2,Velocidad del viento,2.72,m/s,Isla Tesoro
42781,3,Velocidad del viento,2.96,m/s,Isla Tesoro
42781,4,Velocidad del viento,2.31,m/s,Isla Tesoro
42781,5,Velocidad del viento,1.66,m/s,Isla Tesoro
42781,6,Velocidad del viento,1.06,m/s,Isla Tesoro
42781,7,Velocidad del viento,0.92,m/s,Isla Tesoro
42781,8,Velocidad del viento,1.4,m/s,Isla Tesoro
42781,9,Velocidad del viento,1.22,m/s,Isla Tesoro
42781,10,Velocidad del viento,1.98,m/s,Isla Tesoro
42781,11,Velocidad del viento,2.91,m/s,Isla Tesoro
42781,12,Velocidad del viento,3.49,m/s,Isla Tesoro
42781,13,Velocidad del viento,4.52,m/s,Isla Tesoro
42781,14,Velocidad del viento,4.83,m/s,Isla Tesoro
42781,15,Velocidad del viento,5.17,m/s,Isla Tesoro
42781,16,Velocidad del viento,5.24,m/s,Isla Tesoro
42781,17,Velocidad del viento,5.43,m/s,Isla Tesoro
42781,18,Velocidad del viento,5.42,m/s,Isla Tesoro
42781,19,Velocidad del viento,5.58,m/s,Isla Tesoro
42781,20,Velocidad del viento,4.92,m/s,Isla Tesoro
42781,21,Velocidad del viento,4.1,m/s,Isla Tesoro
42781,22,Velocidad del viento,3.26,m/s,Isla Tesoro
42781,23,Velocidad del viento,3.03,m/s,Isla Tesoro
42782,0,Velocidad del viento,3.23,m/s,Isla Tesoro
42782,1,Velocidad del viento,3.16,m/s,Isla Tesoro
42782,2,Velocidad del viento,2.98,m/s,Isla Tesoro
42782,3,Velocidad del viento,3.1,m/s,Isla Tesoro
42782,4,Velocidad del viento,3.34,m/s,Isla Tesoro
42782,5,Velocidad del viento,3.19,m/s,Isla Tesoro
42782,6,Velocidad del viento,3,m/s,Isla Tesoro
42782,7,Velocidad del viento,2.91,m/s,Isla Tesoro
42782,8,Velocidad del viento,3.62,m/s,Isla Tesoro
42782,9,Velocidad del viento,2.58,m/s,Isla Tesoro
42782,10,Velocidad del viento,2.6,m/s,Isla Tesoro
42782,11,Velocidad del viento,3.09,m/s,Isla Tesoro
42782,12,Velocidad del viento,3.32,m/s,Isla Tesoro
42782,13,Velocidad del viento,3.95,m/s,Isla Tesoro
42782,14,Velocidad del viento,4.64,m/s,Isla Tesoro
42782,15,Velocidad del viento,5.12,m/s,Isla Tesoro
42782,16,Velocidad del viento,5.6,m/s,Isla Tesoro
42782,17,Velocidad del viento,5.54,m/s,Isla Tesoro
42782,18,Velocidad del viento,5.49,m/s,Isla Tesoro
42782,19,Velocidad del viento,6.05,m/s,Isla Tesoro
42782,20,Velocidad del viento,5.35,m/s,Isla Tesoro
42782,21,Velocidad del viento,5.04,m/s,Isla Tesoro
42782,22,Velocidad del viento,5.2,m/s,Isla Tesoro
42782,23,Velocidad del viento,4.38,m/s,Isla Tesoro
42783,0,Velocidad del viento,3.67,m/s,Isla Tesoro
42783,1,Velocidad del viento,3.86,m/s,Isla Tesoro
42783,2,Velocidad del viento,3.74,m/s,Isla Tesoro
42783,3,Velocidad del viento,4.03,m/s,Isla Tesoro
42783,4,Velocidad del viento,3.58,m/s,Isla Tesoro
42783,5,Velocidad del viento,2.17,m/s,Isla Tesoro
42783,6,Velocidad del viento,1.7,m/s,Isla Tesoro
42783,7,Velocidad del viento,1.75,m/s,Isla Tesoro
42783,8,Velocidad del viento,0.98,m/s,Isla Tesoro
42783,9,Velocidad del viento,1.05,m/s,Isla Tesoro
42783,10,Velocidad del viento,0.56,m/s,Isla Tesoro
42783,11,Velocidad del viento,1.17,m/s,Isla Tesoro
42783,12,Velocidad del viento,2.57,m/s,Isla Tesoro
42783,13,Velocidad del viento,3.63,m/s,Isla Tesoro
42783,14,Velocidad del viento,4.2,m/s,Isla Tesoro
42783,15,Velocidad del viento,5.52,m/s,Isla Tesoro
42783,16,Velocidad del viento,5.93,m/s,Isla Tesoro
42783,17,Velocidad del viento,6.15,m/s,Isla Tesoro
42783,18,Velocidad del viento,5.46,m/s,Isla Tesoro
42783,19,Velocidad del viento,4.31,m/s,Isla Tesoro
42783,20,Velocidad del viento,4.76,m/s,Isla Tesoro
42783,21,Velocidad del viento,5.14,m/s,Isla Tesoro
42783,22,Velocidad del viento,4.75,m/s,Isla Tesoro
42783,23,Velocidad del viento,3.91,m/s,Isla Tesoro
42784,0,Velocidad del viento,3.74,m/s,Isla Tesoro
42784,1,Velocidad del viento,3.28,m/s,Isla Tesoro
42784,2,Velocidad del viento,2.92,m/s,Isla Tesoro
42784,3,Velocidad del viento,2.73,m/s,Isla Tesoro
42784,4,Velocidad del viento,2.33,m/s,Isla Tesoro
42784,5,Velocidad del viento,2.17,m/s,Isla Tesoro
42784,6,Velocidad del viento,1.35,m/s,Isla Tesoro
42784,7,Velocidad del viento,0.84,m/s,Isla Tesoro
42784,8,Velocidad del viento,1.51,m/s,Isla Tesoro
42784,9,Velocidad del viento,1.8,m/s,Isla Tesoro
42784,10,Velocidad del viento,3.13,m/s,Isla Tesoro
42784,11,Velocidad del viento,4.21,m/s,Isla Tesoro
42784,12,Velocidad del viento,4.52,m/s,Isla Tesoro
42784,13,Velocidad del viento,4.76,m/s,Isla Tesoro
42784,14,Velocidad del viento,4.57,m/s,Isla Tesoro
42784,15,Velocidad del viento,4.96,m/s,Isla Tesoro
42784,16,Velocidad del viento,4.72,m/s,Isla Tesoro
42784,17,Velocidad del viento,3.11,m/s,Isla Tesoro
42784,18,Velocidad del viento,2.94,m/s,Isla Tesoro
42784,19,Velocidad del viento,3.27,m/s,Isla Tesoro
42784,20,Velocidad del viento,3.02,m/s,Isla Tesoro
42784,21,Velocidad del viento,3.21,m/s,Isla Tesoro
42784,22,Velocidad del viento,3.22,m/s,Isla Tesoro
42784,23,Velocidad del viento,3,m/s,Isla Tesoro
42785,0,Velocidad del viento,3.28,m/s,Isla Tesoro
42785,1,Velocidad del viento,3.05,m/s,Isla Tesoro
42785,2,Velocidad del viento,3.3,m/s,Isla Tesoro
42785,3,Velocidad del viento,3.27,m/s,Isla Tesoro
42785,4,Velocidad del viento,3.35,m/s,Isla Tesoro
42785,5,Velocidad del viento,3.26,m/s,Isla Tesoro
42785,6,Velocidad del viento,3.17,m/s,Isla Tesoro
42785,7,Velocidad del viento,2.57,m/s,Isla Tesoro
42785,8,Velocidad del viento,1.35,m/s,Isla Tesoro
42785,9,Velocidad del viento,2.17,m/s,Isla Tesoro
42785,10,Velocidad del viento,1.97,m/s,Isla Tesoro
42785,11,Velocidad del viento,1.11,m/s,Isla Tesoro
42785,12,Velocidad del viento,1.1,m/s,Isla Tesoro
42785,13,Velocidad del viento,1.56,m/s,Isla Tesoro
42785,14,Velocidad del viento,3.29,m/s,Isla Tesoro
42785,15,Velocidad del viento,3.29,m/s,Isla Tesoro
42785,16,Velocidad del viento,4.16,m/s,Isla Tesoro
42785,17,Velocidad del viento,4.54,m/s,Isla Tesoro
42785,18,Velocidad del viento,4.63,m/s,Isla Tesoro
42785,19,Velocidad del viento,4.59,m/s,Isla Tesoro
42785,20,Velocidad del viento,4.51,m/s,Isla Tesoro
42785,21,Velocidad del viento,3.06,m/s,Isla Tesoro
42785,22,Velocidad del viento,3.15,m/s,Isla Tesoro
42785,23,Velocidad del viento,2.65,m/s,Isla Tesoro
42786,0,Velocidad del viento,2.09,m/s,Isla Tesoro
42786,1,Velocidad del viento,2.53,m/s,Isla Tesoro
42786,2,Velocidad del viento,2.05,m/s,Isla Tesoro
42786,3,Velocidad del viento,1.8,m/s,Isla Tesoro
42786,4,Velocidad del viento,1.38,m/s,Isla Tesoro
42786,5,Velocidad del viento,1.15,m/s,Isla Tesoro
42786,6,Velocidad del viento,0.94,m/s,Isla Tesoro
42786,7,Velocidad del viento,1.89,m/s,Isla Tesoro
42786,8,Velocidad del viento,3.84,m/s,Isla Tesoro
42786,9,Velocidad del viento,4.48,m/s,Isla Tesoro
42786,10,Velocidad del viento,2.45,m/s,Isla Tesoro
42786,11,Velocidad del viento,1.85,m/s,Isla Tesoro
42786,12,Velocidad del viento,2.72,m/s,Isla Tesoro
42786,13,Velocidad del viento,2.7,m/s,Isla Tesoro
42786,14,Velocidad del viento,4.12,m/s,Isla Tesoro
42786,15,Velocidad del viento,4.54,m/s,Isla Tesoro
42786,16,Velocidad del viento,5.19,m/s,Isla Tesoro
42786,17,Velocidad del viento,4.4,m/s,Isla Tesoro
42786,18,Velocidad del viento,4.52,m/s,Isla Tesoro
42786,19,Velocidad del viento,3.86,m/s,Isla Tesoro
42786,20,Velocidad del viento,3.38,m/s,Isla Tesoro
42786,21,Velocidad del viento,3.72,m/s,Isla Tesoro
42786,22,Velocidad del viento,3.92,m/s,Isla Tesoro
42786,23,Velocidad del viento,4.24,m/s,Isla Tesoro
42787,0,Velocidad del viento,5.16,m/s,Isla Tesoro
42787,1,Velocidad del viento,5.25,m/s,Isla Tesoro
42787,2,Velocidad del viento,4.96,m/s,Isla Tesoro
42787,3,Velocidad del viento,4.48,m/s,Isla Tesoro
42787,4,Velocidad del viento,4.48,m/s,Isla Tesoro
42787,5,Velocidad del viento,3.52,m/s,Isla Tesoro
42787,6,Velocidad del viento,3.24,m/s,Isla Tesoro
42787,7,Velocidad del viento,3.81,m/s,Isla Tesoro
42787,8,Velocidad del viento,4.04,m/s,Isla Tesoro
42787,9,Velocidad del viento,4.26,m/s,Isla Tesoro
42787,10,Velocidad del viento,4.09,m/s,Isla Tesoro
42787,11,Velocidad del viento,4.28,m/s,Isla Tesoro
42787,12,Velocidad del viento,5.93,m/s,Isla Tesoro
42787,13,Velocidad del viento,7.1,m/s,Isla Tesoro
42787,14,Velocidad del viento,6.12,m/s,Isla Tesoro
42787,15,Velocidad del viento,6.04,m/s,Isla Tesoro
42787,16,Velocidad del viento,6.51,m/s,Isla Tesoro
42787,17,Velocidad del viento,6.78,m/s,Isla Tesoro
42787,18,Velocidad del viento,6.37,m/s,Isla Tesoro
42787,19,Velocidad del viento,5.69,m/s,Isla Tesoro
42787,20,Velocidad del viento,5.96,m/s,Isla Tesoro
42787,21,Velocidad del viento,5.59,m/s,Isla Tesoro
42787,22,Velocidad del viento,5.33,m/s,Isla Tesoro
42787,23,Velocidad del viento,5.09,m/s,Isla Tesoro
42788,0,Velocidad del viento,4.5,m/s,Isla Tesoro
42788,1,Velocidad del viento,4.78,m/s,Isla Tesoro
42788,2,Velocidad del viento,4.07,m/s,Isla Tesoro
42788,3,Velocidad del viento,3.87,m/s,Isla Tesoro
42788,4,Velocidad del viento,2.8,m/s,Isla Tesoro
42788,5,Velocidad del viento,2.51,m/s,Isla Tesoro
42788,6,Velocidad del viento,2.2,m/s,Isla Tesoro
42788,7,Velocidad del viento,1.71,m/s,Isla Tesoro
42788,8,Velocidad del viento,1.53,m/s,Isla Tesoro
42788,9,Velocidad del viento,2.25,m/s,Isla Tesoro
42788,10,Velocidad del viento,3.11,m/s,Isla Tesoro
42788,11,Velocidad del viento,4.05,m/s,Isla Tesoro
42788,12,Velocidad del viento,4.8,m/s,Isla Tesoro
42788,13,Velocidad del viento,4.8,m/s,Isla Tesoro
42788,14,Velocidad del viento,4.91,m/s,Isla Tesoro
42788,15,Velocidad del viento,4.23,m/s,Isla Tesoro
42788,16,Velocidad del viento,4.05,m/s,Isla Tesoro
42788,17,Velocidad del viento,4.5,m/s,Isla Tesoro
42788,18,Velocidad del viento,4.72,m/s,Isla Tesoro
42788,19,Velocidad del viento,5.44,m/s,Isla Tesoro
42788,20,Velocidad del viento,5.57,m/s,Isla Tesoro
42788,21,Velocidad del viento,4.09,m/s,Isla Tesoro
42788,22,Velocidad del viento,3.59,m/s,Isla Tesoro
42788,23,Velocidad del viento,2.07,m/s,Isla Tesoro
42789,0,Velocidad del viento,1.58,m/s,Isla Tesoro
42789,1,Velocidad del viento,1.52,m/s,Isla Tesoro
42789,2,Velocidad del viento,0.97,m/s,Isla Tesoro
42789,3,Velocidad del viento,1.16,m/s,Isla Tesoro
42789,4,Velocidad del viento,0.77,m/s,Isla Tesoro
42789,5,Velocidad del viento,0.9,m/s,Isla Tesoro
42789,6,Velocidad del viento,0.86,m/s,Isla Tesoro
42789,7,Velocidad del viento,0.74,m/s,Isla Tesoro
42789,8,Velocidad del viento,0.97,m/s,Isla Tesoro
42789,9,Velocidad del viento,1.47,m/s,Isla Tesoro
42789,10,Velocidad del viento,1.2,m/s,Isla Tesoro
42789,11,Velocidad del viento,1.95,m/s,Isla Tesoro
42789,12,Velocidad del viento,1.89,m/s,Isla Tesoro
42789,13,Velocidad del viento,2.2,m/s,Isla Tesoro
42789,14,Velocidad del viento,2.96,m/s,Isla Tesoro
42789,15,Velocidad del viento,3.72,m/s,Isla Tesoro
42789,16,Velocidad del viento,4.44,m/s,Isla Tesoro
42789,17,Velocidad del viento,4.56,m/s,Isla Tesoro
42789,18,Velocidad del viento,4.71,m/s,Isla Tesoro
42789,19,Velocidad del viento,5.02,m/s,Isla Tesoro
42789,20,Velocidad del viento,5.47,m/s,Isla Tesoro
42789,21,Velocidad del viento,4.2,m/s,Isla Tesoro
42789,22,Velocidad del viento,4.35,m/s,Isla Tesoro
42789,23,Velocidad del viento,3.6,m/s,Isla Tesoro
42790,0,Velocidad del viento,2.48,m/s,Isla Tesoro
42790,1,Velocidad del viento,1.81,m/s,Isla Tesoro
42790,2,Velocidad del viento,1.17,m/s,Isla Tesoro
42790,3,Velocidad del viento,1.36,m/s,Isla Tesoro
42790,4,Velocidad del viento,1.1,m/s,Isla Tesoro
42790,5,Velocidad del viento,0.81,m/s,Isla Tesoro
42790,6,Velocidad del viento,0.73,m/s,Isla Tesoro
42790,7,Velocidad del viento,0.98,m/s,Isla Tesoro
42790,8,Velocidad del viento,1.7,m/s,Isla Tesoro
42790,9,Velocidad del viento,1.17,m/s,Isla Tesoro
42790,10,Velocidad del viento,1.55,m/s,Isla Tesoro
42790,11,Velocidad del viento,1.87,m/s,Isla Tesoro
42790,12,Velocidad del viento,2.12,m/s,Isla Tesoro
42790,13,Velocidad del viento,3.31,m/s,Isla Tesoro
42790,14,Velocidad del viento,4.06,m/s,Isla Tesoro
42790,15,Velocidad del viento,5.37,m/s,Isla Tesoro
42790,16,Velocidad del viento,6.42,m/s,Isla Tesoro
42790,17,Velocidad del viento,6.34,m/s,Isla Tesoro
42790,18,Velocidad del viento,6.28,m/s,Isla Tesoro
42790,19,Velocidad del viento,6.59,m/s,Isla Tesoro
42790,20,Velocidad del viento,6.52,m/s,Isla Tesoro
42790,21,Velocidad del viento,5.9,m/s,Isla Tesoro
42790,22,Velocidad del viento,4.61,m/s,Isla Tesoro
42790,23,Velocidad del viento,4.06,m/s,Isla Tesoro
42791,0,Velocidad del viento,2.86,m/s,Isla Tesoro
42791,1,Velocidad del viento,2.87,m/s,Isla Tesoro
42791,2,Velocidad del viento,3.94,m/s,Isla Tesoro
42791,3,Velocidad del viento,3.32,m/s,Isla Tesoro
42791,4,Velocidad del viento,2.62,m/s,Isla Tesoro
42791,5,Velocidad del viento,2.74,m/s,Isla Tesoro
42791,6,Velocidad del viento,3.2,m/s,Isla Tesoro
42791,7,Velocidad del viento,2.74,m/s,Isla Tesoro
42791,8,Velocidad del viento,2.63,m/s,Isla Tesoro
42791,9,Velocidad del viento,3.02,m/s,Isla Tesoro
42791,10,Velocidad del viento,2.77,m/s,Isla Tesoro
42791,11,Velocidad del viento,2.6,m/s,Isla Tesoro
42791,12,Velocidad del viento,3.67,m/s,Isla Tesoro
42791,13,Velocidad del viento,4.12,m/s,Isla Tesoro
42791,14,Velocidad del viento,5.22,m/s,Isla Tesoro
42791,15,Velocidad del viento,6.4,m/s,Isla Tesoro
42791,16,Velocidad del viento,6.92,m/s,Isla Tesoro
42791,17,Velocidad del viento,6.69,m/s,Isla Tesoro
42791,18,Velocidad del viento,6.47,m/s,Isla Tesoro
42791,19,Velocidad del viento,5.72,m/s,Isla Tesoro
42791,20,Velocidad del viento,5.77,m/s,Isla Tesoro
42791,21,Velocidad del viento,4.32,m/s,Isla Tesoro
42791,22,Velocidad del viento,4.51,m/s,Isla Tesoro
42791,23,Velocidad del viento,4.55,m/s,Isla Tesoro
42792,0,Velocidad del viento,4.1,m/s,Isla Tesoro
42792,1,Velocidad del viento,3.64,m/s,Isla Tesoro
42792,2,Velocidad del viento,4.25,m/s,Isla Tesoro
42792,3,Velocidad del viento,3.61,m/s,Isla Tesoro
42792,4,Velocidad del viento,3.26,m/s,Isla Tesoro
42792,5,Velocidad del viento,5.44,m/s,Isla Tesoro
42792,6,Velocidad del viento,5.07,m/s,Isla Tesoro
42792,7,Velocidad del viento,3.26,m/s,Isla Tesoro
42792,8,Velocidad del viento,2.74,m/s,Isla Tesoro
42792,9,Velocidad del viento,3.73,m/s,Isla Tesoro
42792,10,Velocidad del viento,4.4,m/s,Isla Tesoro
42792,11,Velocidad del viento,4.67,m/s,Isla Tesoro
42792,12,Velocidad del viento,5.12,m/s,Isla Tesoro
42792,13,Velocidad del viento,4.93,m/s,Isla Tesoro
42792,14,Velocidad del viento,4.58,m/s,Isla Tesoro
42792,15,Velocidad del viento,4.49,m/s,Isla Tesoro
42792,16,Velocidad del viento,4.84,m/s,Isla Tesoro
42792,17,Velocidad del viento,5.73,m/s,Isla Tesoro
42792,18,Velocidad del viento,4.33,m/s,Isla Tesoro
42792,19,Velocidad del viento,3.53,m/s,Isla Tesoro
42792,20,Velocidad del viento,3.85,m/s,Isla Tesoro
42792,21,Velocidad del viento,3.83,m/s,Isla Tesoro
42792,22,Velocidad del viento,3.39,m/s,Isla Tesoro
42792,23,Velocidad del viento,2.91,m/s,Isla Tesoro
42793,0,Velocidad del viento,3.37,m/s,Isla Tesoro
42793,1,Velocidad del viento,3.34,m/s,Isla Tesoro
42793,2,Velocidad del viento,3.59,m/s,Isla Tesoro
42793,3,Velocidad del viento,3.16,m/s,Isla Tesoro
42793,4,Velocidad del viento,1.76,m/s,Isla Tesoro
42793,5,Velocidad del viento,1.22,m/s,Isla Tesoro
42793,6,Velocidad del viento,1.87,m/s,Isla Tesoro
42793,7,Velocidad del viento,1.01,m/s,Isla Tesoro
42793,8,Velocidad del viento,1.17,m/s,Isla Tesoro
42793,9,Velocidad del viento,2.12,m/s,Isla Tesoro
42793,10,Velocidad del viento,1.5,m/s,Isla Tesoro
42793,11,Velocidad del viento,2.55,m/s,Isla Tesoro
42793,12,Velocidad del viento,3.86,m/s,Isla Tesoro
42793,13,Velocidad del viento,4.55,m/s,Isla Tesoro
42793,14,Velocidad del viento,4.59,m/s,Isla Tesoro
42793,15,Velocidad del viento,5.49,m/s,Isla Tesoro
42793,16,Velocidad del viento,5.73,m/s,Isla Tesoro
42793,17,Velocidad del viento,5.63,m/s,Isla Tesoro
42793,18,Velocidad del viento,6.5,m/s,Isla Tesoro
42793,19,Velocidad del viento,5.32,m/s,Isla Tesoro
42793,20,Velocidad del viento,6.04,m/s,Isla Tesoro
42793,21,Velocidad del viento,5.05,m/s,Isla Tesoro
42793,22,Velocidad del viento,5.06,m/s,Isla Tesoro
42793,23,Velocidad del viento,4.53,m/s,Isla Tesoro
42794,0,Velocidad del viento,2.51,m/s,Isla Tesoro
42794,1,Velocidad del viento,1.28,m/s,Isla Tesoro
42794,2,Velocidad del viento,1.1,m/s,Isla Tesoro
42794,3,Velocidad del viento,0.65,m/s,Isla Tesoro
42794,4,Velocidad del viento,0.65,m/s,Isla Tesoro
42794,5,Velocidad del viento,1.28,m/s,Isla Tesoro
42794,6,Velocidad del viento,1.36,m/s,Isla Tesoro
42794,7,Velocidad del viento,1.12,m/s,Isla Tesoro
42794,8,Velocidad del viento,1.74,m/s,Isla Tesoro
42794,9,Velocidad del viento,1.61,m/s,Isla Tesoro
42794,10,Velocidad del viento,2.35,m/s,Isla Tesoro
42794,11,Velocidad del viento,3.48,m/s,Isla Tesoro
42794,12,Velocidad del viento,4.5,m/s,Isla Tesoro
42794,13,Velocidad del viento,5.87,m/s,Isla Tesoro
42794,14,Velocidad del viento,6.5,m/s,Isla Tesoro
42794,15,Velocidad del viento,6.32,m/s,Isla Tesoro
42794,16,Velocidad del viento,6.2,m/s,Isla Tesoro
42794,17,Velocidad del viento,6.33,m/s,Isla Tesoro
42794,18,Velocidad del viento,5.38,m/s,Isla Tesoro
42794,19,Velocidad del viento,4.36,m/s,Isla Tesoro
42794,20,Velocidad del viento,4.46,m/s,Isla Tesoro
42794,21,Velocidad del viento,3.81,m/s,Isla Tesoro
42794,22,Velocidad del viento,3.84,m/s,Isla Tesoro
42794,23,Velocidad del viento,3.14,m/s,Isla Tesoro
